SubjectCode,Subject,Series,Component,MaxRawMark,A*,A,B,C,D,E
8683,German Language AS Level,november-2022,33,40,,26,22,18,15.0,12.0
9239,Global Perspectives & Research,november-2022,02,35,,24,22,20,18.0,16.0
9239,Global Perspectives & Research,november-2022,03,35,,24,22,20,18.0,16.0
9239,Global Perspectives & Research,november-2022,04,75,,50,43,37,30.0,23.0
9239,Global Perspectives & Research,november-2022,11,30,,19,17,15,13.0,11.0
9239,Global Perspectives & Research,november-2022,12,30,,20,18,16,14.0,12.0
9239,Global Perspectives & Research,november-2022,13,30,,20,18,16,14.0,12.0
9687,Hindi A Level,november-2022,02,70,,54,49,45,40.0,35.0
9687,Hindi A Level,november-2022,03,40,,32,29,24,19.0,15.0
9687,Hindi A Level,november-2022,04,75,,51,47,43,40.0,36.0
9687,Hindi A Level,november-2022,05,40,,35,32,28,24.0,20.0
8687,Hindi Language AS Level,november-2022,02,70,,49,44,40,35.0,31.0
8687,Hindi Language AS Level,november-2022,03,40,,29,24,19,15.0,11.0
8675,Hindi Literature,november-2022,04,75,,47,43,39,36.0,33.0
9487,Hinduism A Level,november-2022,01,60,,39,32,26,20.0,14.0
9487,Hinduism A Level,november-2022,02,60,,35,30,24,18.0,13.0
9487,Hinduism A Level,november-2022,03,60,,39,33,25,18.0,11.0
9487,Hinduism A Level,november-2022,04,60,,41,34,28,21.0,14.0
9489,History,november-2022,11,40,,22,20,17,14.0,12.0
9489,History,november-2022,12,40,,22,20,17,14.0,12.0
9489,History,november-2022,13,40,,22,20,17,14.0,12.0
9489,History,november-2022,21,60,,35,30,25,20.0,15.0
9489,History,november-2022,22,60,,36,31,26,21.0,16.0
9489,History,november-2022,23,60,,36,31,26,21.0,16.0
9489,History,november-2022,31,40,,30,26,22,18.0,15.0
9489,History,november-2022,32,40,,30,26,22,18.0,15.0
9489,History,november-2022,33,40,,30,26,22,18.0,15.0
9489,History,november-2022,41,60,,39,33,29,25.0,20.0
9489,History,november-2022,42,60,,39,33,29,25.0,20.0
9489,History,november-2022,43,60,,39,33,29,25.0,20.0
9626,Information Technology,november-2022,02,90,,48,40,36,32.0,28.0
9626,Information Technology,november-2022,04,90,,67,58,48,38.0,27.0
9626,Information Technology,november-2022,11,70,,33,28,23,18.0,13.0
9626,Information Technology,november-2022,12,70,,33,28,23,18.0,13.0
9626,Information Technology,november-2022,13,70,,33,28,23,18.0,13.0
9626,Information Technology,november-2022,31,70,,42,35,30,26.0,22.0
9626,Information Technology,november-2022,32,70,,42,35,30,26.0,22.0
9626,Information Technology,november-2022,33,70,,42,35,30,26.0,22.0
9488,Islamic Studies,november-2022,12,50,,38,33,28,24.0,20.0
9488,Islamic Studies,november-2022,22,50,,40,35,31,26.0,22.0
9488,Islamic Studies,november-2022,32,50,,37,32,27,22.0,17.0
9488,Islamic Studies,november-2022,42,50,,36,31,26,21.0,16.0
8281,Japanese Language AS Level,november-2022,01,100,,76,66,58,51.0,44.0
8281,Japanese Language AS Level,november-2022,02,70,,44,41,36,32.0,27.0
8281,Japanese Language AS Level,november-2022,03,40,,28,24,20,16.0,12.0
9084,Law,november-2022,11,75,,46,40,35,30.0,25.0
9084,Law,november-2022,12,75,,46,40,35,30.0,25.0
9084,Law,november-2022,21,50,,36,32,30,28.0,27.0
9084,Law,november-2022,22,50,,36,32,29,26.0,23.0
9084,Law,november-2022,31,75,,42,37,32,27.0,23.0
9084,Law,november-2022,32,75,,42,37,32,27.0,23.0
9084,Law,november-2022,33,75,,42,37,32,27.0,23.0
9084,Law,november-2022,41,75,,42,37,34,31.0,27.0
9084,Law,november-2022,42,75,,42,37,34,31.0,27.0
9084,Law,november-2022,43,75,,42,37,34,31.0,27.0
9693,Marine Science,november-2022,11,75,,50,40,33,26.0,20.0
9693,Marine Science,november-2022,12,75,,50,40,33,26.0,20.0
9693,Marine Science,november-2022,13,75,,50,40,33,26.0,20.0
9693,Marine Science,november-2022,21,75,,47,41,35,30.0,24.0
9693,Marine Science,november-2022,22,75,,47,41,35,30.0,24.0
9693,Marine Science,november-2022,23,75,,47,41,35,30.0,24.0
9693,Marine Science,november-2022,31,75,,47,41,33,25.0,18.0
9693,Marine Science,november-2022,32,75,,47,41,33,25.0,18.0
9693,Marine Science,november-2022,33,75,,47,41,33,25.0,18.0
9693,Marine Science,november-2022,41,75,,48,41,35,28.0,20.0
9693,Marine Science,november-2022,42,75,,48,41,35,28.0,20.0
9693,Marine Science,november-2022,43,75,,48,41,35,28.0,20.0
9709,Mathematics,november-2022,11,75,,57,46,37,28.0,19.0
9709,Mathematics,november-2022,12,75,,61,54,42,29.0,16.0
9709,Mathematics,november-2022,13,75,,55,46,37,28.0,19.0
9709,Mathematics,november-2022,21,50,,39,35,27,20.0,13.0
9709,Mathematics,november-2022,22,50,,40,35,27,20.0,13.0
9709,Mathematics,november-2022,23,50,,39,35,27,20.0,13.0
9709,Mathematics,november-2022,31,75,,58,51,42,33.0,23.0
9709,Mathematics,november-2022,32,75,,58,50,41,31.0,21.0
9709,Mathematics,november-2022,33,75,,57,49,41,32.0,23.0
9709,Mathematics,november-2022,41,50,,34,30,24,18.0,13.0
9709,Mathematics,november-2022,42,50,,34,28,22,17.0,12.0
9709,Mathematics,november-2022,43,50,,30,25,20,15.0,11.0
9709,Mathematics,november-2022,51,50,,39,34,28,22.0,17.0
9709,Mathematics,november-2022,52,50,,35,30,23,17.0,11.0
9709,Mathematics,november-2022,53,50,,38,33,27,21.0,15.0
9709,Mathematics,november-2022,58,75,,51,42,33,24.0,15.0
9709,Mathematics,november-2022,59,75,,50,44,35,26.0,18.0
9709,Mathematics,november-2022,61,50,,40,34,29,23.0,18.0
9709,Mathematics,november-2022,62,50,,37,32,26,21.0,16.0
9709,Mathematics,november-2022,63,50,,40,34,29,23.0,18.0
9231,Mathematics Further,november-2022,11,75,,46,37,31,24.0,18.0
9231,Mathematics Further,november-2022,12,75,,46,37,31,24.0,18.0
9231,Mathematics Further,november-2022,13,75,,46,37,31,24.0,18.0
9231,Mathematics Further,november-2022,21,75,,62,53,44,35.0,25.0
9231,Mathematics Further,november-2022,22,75,,62,53,44,35.0,25.0
9231,Mathematics Further,november-2022,23,75,,62,53,44,35.0,25.0
9231,Mathematics Further,november-2022,31,50,,26,21,18,14.0,11.0
9231,Mathematics Further,november-2022,32,50,,26,21,18,14.0,11.0
9231,Mathematics Further,november-2022,33,50,,26,21,18,14.0,11.0
9231,Mathematics Further,november-2022,41,50,,38,33,26,19.0,12.0
9231,Mathematics Further,november-2022,42,50,,38,33,26,19.0,12.0
9231,Mathematics Further,november-2022,43,50,,38,33,26,19.0,12.0
9607,Media Studies,november-2022,01,50,,40,35,30,25.0,20.0
9607,Media Studies,november-2022,02,50,,37,32,27,22.0,17.0
9607,Media Studies,november-2022,03,50,,40,35,30,25.0,20.0
9607,Media Studies,november-2022,04,60,,42,36,31,26.0,20.0
9483,Music,november-2022,02,100,,69,61,53,46.0,38.0
9483,Music,november-2022,03,100,,77,67,57,47.0,37.0
9483,Music,november-2022,04,100,,77,67,57,47.0,37.0
9483,Music,november-2022,05,100,,77,67,57,47.0,37.0
9483,Music,november-2022,11,100,,68,55,47,38.0,28.0
9483,Music,november-2022,12,100,,68,55,47,38.0,28.0
9483,Music,november-2022,13,100,,68,55,47,38.0,28.0
9396,Physical Education,november-2022,02,90,,64,55,47,39.0,32.0
9396,Physical Education,november-2022,04,90,,76,66,56,46.0,36.0
9396,Physical Education,november-2022,11,90,,60,54,48,41.0,33.0
9396,Physical Education,november-2022,12,90,,60,54,48,41.0,33.0
9396,Physical Education,november-2022,13,90,,60,54,48,41.0,33.0
9396,Physical Education,november-2022,32,90,,58,50,42,35.0,27.0
9396,Physical Education,november-2022,33,90,,58,50,42,35.0,27.0
9702,Physics,november-2022,11,40,,25,21,18,15.0,13.0
9702,Physics,november-2022,12,40,,23,19,16,13.0,11.0
9702,Physics,november-2022,13,40,,26,22,19,17.0,14.0
9702,Physics,november-2022,21,60,,36,30,22,14.0,7.0
9702,Physics,november-2022,22,60,,37,30,23,16.0,8.0
9702,Physics,november-2022,23,60,,34,29,24,18.0,12.0
9702,Physics,november-2022,31,40,,30,28,25,22.0,19.0
9702,Physics,november-2022,33,40,,29,27,24,21.0,18.0
9702,Physics,november-2022,34,40,,32,30,27,24.0,21.0
9702,Physics,november-2022,35,40,,33,29,26,23.0,20.0
9702,Physics,november-2022,36,40,,31,26,23,20.0,18.0
9702,Physics,november-2022,41,100,,58,48,39,29.0,18.0
9702,Physics,november-2022,42,100,,60,51,42,32.0,21.0
9702,Physics,november-2022,43,100,,58,48,39,29.0,18.0
9702,Physics,november-2022,50,75,,55,47,38,29.0,20.0
9702,Physics,november-2022,51,30,,21,19,15,11.0,8.0
9702,Physics,november-2022,52,30,,22,19,15,11.0,8.0
9702,Physics,november-2022,53,30,,21,19,15,11.0,8.0
9990,Psychology,november-2022,11,60,,38,33,28,23.0,18.0
9990,Psychology,november-2022,12,60,,36,31,26,21.0,16.0
9990,Psychology,november-2022,13,60,,40,35,29,23.0,17.0
9990,Psychology,november-2022,21,60,,40,35,30,25.0,21.0
9990,Psychology,november-2022,22,60,,35,30,26,22.0,18.0
9990,Psychology,november-2022,23,60,,40,35,30,25.0,21.0
9990,Psychology,november-2022,31,60,,32,27,23,19.0,14.0
9990,Psychology,november-2022,32,60,,33,28,24,20.0,15.0
9990,Psychology,november-2022,33,60,,32,27,23,19.0,14.0
9990,Psychology,november-2022,41,60,,28,24,20,16.0,13.0
9990,Psychology,november-2022,42,60,,28,24,20,16.0,13.0
9990,Psychology,november-2022,43,60,,28,24,20,16.0,13.0
9990,Psychology,november-2022,50,75,,51,42,33,25.0,17.0
9699,Sociology,november-2022,11,60,,39,35,30,24.0,19.0
9699,Sociology,november-2022,12,60,,35,31,27,22.0,17.0
9699,Sociology,november-2022,13,60,,39,35,30,24.0,19.0
9699,Sociology,november-2022,21,60,,37,33,28,24.0,20.0
9699,Sociology,november-2022,22,60,,37,33,28,24.0,20.0
9699,Sociology,november-2022,23,60,,37,33,28,24.0,20.0
9699,Sociology,november-2022,31,50,,39,36,32,27.0,21.0
9699,Sociology,november-2022,32,50,,38,35,31,26.0,20.0
9699,Sociology,november-2022,33,50,,39,36,32,27.0,21.0
9699,Sociology,november-2022,41,70,,54,47,42,37.0,33.0
9699,Sociology,november-2022,42,70,,54,47,42,37.0,33.0
9699,Sociology,november-2022,43,70,,54,47,42,37.0,33.0
9699,Sociology,november-2022,50,75,,51,42,33,24.0,15.0
9719,Spanish A Level,november-2022,01,100,,74,64,56,49.0,42.0
9719,Spanish A Level,november-2022,21,70,,48,44,36,29.0,22.0
9719,Spanish A Level,november-2022,22,70,,48,44,36,29.0,22.0
9719,Spanish A Level,november-2022,23,70,,48,44,36,29.0,22.0
9719,Spanish A Level,november-2022,31,40,,31,27,23,19.0,16.0
9719,Spanish A Level,november-2022,32,40,,31,27,23,19.0,16.0
9719,Spanish A Level,november-2022,33,40,,31,27,23,19.0,16.0
9719,Spanish A Level,november-2022,41,75,,50,45,41,37.0,33.0
9719,Spanish A Level,november-2022,42,75,,50,45,41,37.0,33.0
9719,Spanish A Level,november-2022,43,75,,50,45,41,37.0,33.0
8665,Spanish First Language,november-2022,21,70,,48,44,36,29.0,22.0
8665,Spanish First Language,november-2022,22,70,,48,44,36,29.0,22.0
8665,Spanish First Language,november-2022,41,75,,50,45,41,37.0,33.0
8665,Spanish First Language,november-2022,42,75,,50,45,41,37.0,33.0
8685,Spanish Language AS Level,november-2022,01,100,,64,56,49,42.0,35.0
8685,Spanish Language AS Level,november-2022,21,70,,44,36,29,22.0,15.0
8685,Spanish Language AS Level,november-2022,22,70,,44,36,29,22.0,15.0
8685,Spanish Language AS Level,november-2022,23,70,,44,36,29,22.0,15.0
8685,Spanish Language AS Level,november-2022,31,40,,27,23,19,16.0,13.0
8685,Spanish Language AS Level,november-2022,32,40,,27,23,19,16.0,13.0
8685,Spanish Language AS Level,november-2022,33,40,,27,23,19,16.0,13.0
8673,Spanish Literature,november-2022,41,75,,45,41,37,33.0,29.0
8673,Spanish Literature,november-2022,42,75,,45,41,37,33.0,29.0
9689,Tamil A Level,november-2022,21,70,,42,38,32,26.0,20.0
9689,Tamil A Level,november-2022,22,70,,42,38,32,26.0,20.0
9689,Tamil A Level,november-2022,31,40,,28,24,20,16.0,13.0
9689,Tamil A Level,november-2022,32,40,,28,24,20,16.0,13.0
9689,Tamil A Level,november-2022,41,75,,32,29,24,20.0,16.0
9689,Tamil A Level,november-2022,42,75,,32,29,24,20.0,16.0
9689,Tamil A Level,november-2022,51,40,,30,24,21,18.0,15.0
9689,Tamil A Level,november-2022,52,40,,30,24,21,18.0,15.0
8689,Tamil Language AS Level,november-2022,21,70,,38,32,26,20.0,14.0
8689,Tamil Language AS Level,november-2022,22,70,,38,32,26,20.0,14.0
8689,Tamil Language AS Level,november-2022,31,40,,24,20,16,13.0,10.0
8689,Tamil Language AS Level,november-2022,32,40,,24,20,16,13.0,10.0
9694,Thinking Skills,november-2022,11,50,,29,25,21,16.0,12.0
9694,Thinking Skills,november-2022,12,50,,27,23,19,14.0,10.0
9694,Thinking Skills,november-2022,13,50,,29,25,21,16.0,12.0
9694,Thinking Skills,november-2022,21,50,,28,24,20,17.0,14.0
9694,Thinking Skills,november-2022,22,50,,27,23,19,16.0,13.0
9694,Thinking Skills,november-2022,23,50,,29,25,21,18.0,15.0
9694,Thinking Skills,november-2022,31,50,,31,25,21,16.0,11.0
9694,Thinking Skills,november-2022,32,50,,31,25,21,16.0,11.0
9694,Thinking Skills,november-2022,33,50,,31,25,21,16.0,11.0
9694,Thinking Skills,november-2022,41,50,,26,21,18,15.0,12.0
9694,Thinking Skills,november-2022,42,50,,26,21,18,15.0,12.0
9694,Thinking Skills,november-2022,43,50,,26,21,18,15.0,12.0
9395,Travel & Tourism,november-2022,02,50,,42,37,32,27.0,22.0
9395,Travel & Tourism,november-2022,11,100,,79,72,66,61.0,56.0
9395,Travel & Tourism,november-2022,12,100,,79,72,66,61.0,56.0
9395,Travel & Tourism,november-2022,13,100,,79,72,66,61.0,56.0
9395,Travel & Tourism,november-2022,31,50,,33,28,25,21.0,16.0
9395,Travel & Tourism,november-2022,32,50,,33,28,25,21.0,16.0
9395,Travel & Tourism,november-2022,33,50,,33,28,25,21.0,16.0
9395,Travel & Tourism,november-2022,41,50,,33,29,26,23.0,21.0
9395,Travel & Tourism,november-2022,42,50,,33,29,26,23.0,21.0
9395,Travel & Tourism,november-2022,43,50,,33,29,26,23.0,21.0
9676,Urdu A Level,november-2022,02,70,,58,53,47,41.0,34.0
9676,Urdu A Level,november-2022,03,40,,31,27,23,19.0,16.0
9676,Urdu A Level,november-2022,04,75,,55,48,43,38.0,34.0
9676,Urdu A Level,november-2022,05,40,,32,29,25,22.0,18.0
8686,Urdu Language AS Level,november-2022,02,70,,53,46,40,34.0,28.0
8686,Urdu Language AS Level,november-2022,03,40,,27,23,19,16.0,13.0
9686,Urdu Pakistan only,november-2022,02,70,,58,53,47,41.0,34.0
9686,Urdu Pakistan only,november-2022,03,40,,31,27,23,19.0,16.0
9686,Urdu Pakistan only,november-2022,04,75,,55,48,43,38.0,34.0
9706,Accounting,june-2022,11,30,,22,18,16,14.0,12.0
9706,Accounting,june-2022,12,30,,21,17,14,11.0,9.0
9706,Accounting,june-2022,13,30,,22,18,15,12.0,10.0
9706,Accounting,june-2022,21,90,,53,46,37,28.0,20.0
9706,Accounting,june-2022,22,90,,52,43,35,27.0,17.0
9706,Accounting,june-2022,23,90,,58,53,43,32.0,21.0
9706,Accounting,june-2022,31,150,,93,79,64,49.0,33.0
9706,Accounting,june-2022,32,150,,82,71,57,43.0,29.0
9706,Accounting,june-2022,33,150,,93,79,64,49.0,33.0
9706,Accounting,june-2022,50,75,,51,42,33,24.0,15.0
9706,Accounting,june-2022,60,75,,51,42,33,24.0,15.0
8680,Arabic   Language,june-2022,22,70,,31,25,19,13.0,8.0
8680,Arabic   Language,june-2022,32,40,,28,24,20,16.0,12.0
9479,Art & Design,june-2022,01,100,,72,63,52,41.0,30.0
9479,Art & Design,june-2022,02,100,,70,60,50,40.0,30.0
9479,Art & Design,june-2022,03,100,,72,62,52,42.0,32.0
9479,Art & Design,june-2022,50,75,,51,42,33,24.0,15.0
9479,Art & Design,june-2022,60,75,,51,42,33,24.0,15.0
9700,Biology,june-2022,11,40,,30,25,21,18.0,15.0
9700,Biology,june-2022,12,40,,27,23,19,16.0,13.0
9700,Biology,june-2022,13,40,,31,28,24,21.0,18.0
9700,Biology,june-2022,21,60,,39,34,29,22.0,16.0
9700,Biology,june-2022,22,60,,32,27,23,18.0,14.0
9700,Biology,june-2022,23,60,,38,32,26,21.0,14.0
9700,Biology,june-2022,31,40,,33,30,25,21.0,17.0
9700,Biology,june-2022,32,40,,31,28,23,18.0,13.0
9700,Biology,june-2022,33,40,,25,22,18,14.0,11.0
9700,Biology,june-2022,34,40,,28,25,21,17.0,12.0
9700,Biology,june-2022,35,40,,32,29,26,23.0,21.0
9700,Biology,june-2022,41,100,,68,60,52,43.0,33.0
9700,Biology,june-2022,42,100,,58,49,40,31.0,21.0
9700,Biology,june-2022,43,100,,60,54,48,41.0,34.0
9700,Biology,june-2022,50,75,,54,45,36,27.0,18.0
9700,Biology,june-2022,51,30,,18,16,13,10.0,8.0
9700,Biology,june-2022,52,30,,18,16,13,10.0,8.0
9700,Biology,june-2022,53,30,,18,16,14,12.0,10.0
9700,Biology,june-2022,60,75,,51,42,33,24.0,15.0
9609,Business,june-2022,11,40,,35,32,29,26.0,24.0
9609,Business,june-2022,12,40,,31,29,25,22.0,19.0
9609,Business,june-2022,13,40,,32,29,26,24.0,22.0
9609,Business,june-2022,21,60,,44,40,36,33.0,29.0
9609,Business,june-2022,22,60,,42,37,33,28.0,23.0
9609,Business,june-2022,23,60,,42,40,35,30.0,25.0
9609,Business,june-2022,31,100,,57,51,44,37.0,29.0
9609,Business,june-2022,32,100,,59,52,44,35.0,26.0
9609,Business,june-2022,33,100,,57,49,43,36.0,29.0
9609,Business,june-2022,50,75,,51,42,33,24.0,15.0
9609,Business,june-2022,60,75,,51,42,33,24.0,15.0
9980,Cambridge International Project Qualification,june-2022,01,80,,55,48,41,34.0,28.0
9980,Cambridge International Project Qualification,june-2022,50,25,,17,14,11,8.0,5.0
9701,Chemistry,june-2022,11,40,,25,22,18,14.0,11.0
9701,Chemistry,june-2022,12,40,,24,21,17,14.0,11.0
9701,Chemistry,june-2022,13,40,,24,21,17,14.0,11.0
9701,Chemistry,june-2022,21,60,,31,23,18,12.0,7.0
9701,Chemistry,june-2022,22,60,,32,22,18,12.0,7.0
9701,Chemistry,june-2022,23,60,,31,23,18,12.0,7.0
9701,Chemistry,june-2022,31,40,,21,17,13,10.0,7.0
9701,Chemistry,june-2022,32,40,,21,17,13,10.0,7.0
9701,Chemistry,june-2022,33,40,,21,17,13,10.0,7.0
9701,Chemistry,june-2022,34,40,,22,17,13,10.0,7.0
9701,Chemistry,june-2022,35,40,,21,17,13,10.0,7.0
9701,Chemistry,june-2022,41,100,,59,50,41,31.0,20.0
9701,Chemistry,june-2022,42,100,,61,48,39,29.0,19.0
9701,Chemistry,june-2022,43,100,,59,50,41,31.0,20.0
9701,Chemistry,june-2022,50,75,,54,44,34,24.0,15.0
9701,Chemistry,june-2022,51,30,,19,16,13,10.0,8.0
9701,Chemistry,june-2022,52,30,,20,18,15,13.0,10.0
9701,Chemistry,june-2022,53,30,,19,16,13,10.0,8.0
9701,Chemistry,june-2022,60,75,,55,44,34,25.0,15.0
8681,Chinese Language,june-2022,22,70,,40,34,28,22.0,16.0
8681,Chinese Language,june-2022,32,40,,27,23,19,16.0,13.0
8681,Chinese Language,june-2022,50,75,,36,29,22,15.0,8.0
9618,Computer Science,june-2022,11,75,,45,40,34,28.0,21.0
9618,Computer Science,june-2022,12,75,,46,42,35,28.0,21.0
9618,Computer Science,june-2022,13,75,,45,41,34,28.0,21.0
9618,Computer Science,june-2022,21,75,,43,31,25,19.0,14.0
9618,Computer Science,june-2022,22,75,,38,26,22,18.0,14.0
9618,Computer Science,june-2022,23,75,,43,31,25,19.0,14.0
9618,Computer Science,june-2022,31,75,,48,39,32,25.0,18.0
9618,Computer Science,june-2022,32,75,,48,39,32,25.0,18.0
9618,Computer Science,june-2022,33,75,,48,39,32,25.0,18.0
9618,Computer Science,june-2022,41,75,,63,54,41,28.0,15.0
9618,Computer Science,june-2022,42,75,,63,54,41,28.0,15.0
9618,Computer Science,june-2022,43,75,,63,54,41,28.0,15.0
9618,Computer Science,june-2022,50,75,,51,42,33,24.0,15.0
9618,Computer Science,june-2022,60,75,,51,42,33,24.0,15.0
9705,Design and Technology,june-2022,02,40,,32,28,24,20.0,16.0
9705,Design and Technology,june-2022,04,40,,34,28,24,20.0,16.0
9705,Design and Technology,june-2022,12,120,,96,88,78,68.0,58.0
9705,Design and Technology,june-2022,32,120,,92,88,78,69.0,60.0
9481,Digital Media & Design,june-2022,01,100,,67,57,46,35.0,25.0
9481,Digital Media & Design,june-2022,02,100,,67,56,45,35.0,24.0
9481,Digital Media & Design,june-2022,03,100,,67,57,47,36.0,25.0
9481,Digital Media & Design,june-2022,50,75,,51,42,33,24.0,15.0
9481,Digital Media & Design,june-2022,60,75,,51,42,33,24.0,15.0
8041,Divinity,june-2022,22,100,,63,57,51,45.0,39.0
8041,Divinity,june-2022,50,75,,51,42,33,24.0,15.0
9011,Divinity,june-2022,12,100,,68,60,53,46.0,39.0
9011,Divinity,june-2022,22,100,,70,64,57,50.0,44.0
9011,Divinity,june-2022,32,100,,66,59,54,49.0,43.0
9482,Drama,june-2022,02,60,,48,42,35,29.0,23.0
9482,Drama,june-2022,03,60,,49,43,37,31.0,24.0
9482,Drama,june-2022,04,60,,46,37,31,24.0,18.0
9482,Drama,june-2022,11,60,,35,30,25,20.0,15.0
9482,Drama,june-2022,12,60,,35,30,25,20.0,15.0
9482,Drama,june-2022,13,60,,35,30,25,20.0,15.0
9482,Drama,june-2022,50,75,,51,42,33,24.0,15.0
9482,Drama,june-2022,60,75,,51,42,33,24.0,15.0
9708,Economics,june-2022,11,30,,23,20,16,13.0,10.0
9708,Economics,june-2022,12,30,,22,20,17,14.0,11.0
9708,Economics,june-2022,13,30,,22,19,16,13.0,10.0
9708,Economics,june-2022,14,30,,23,21,17,13.0,10.0
9708,Economics,june-2022,21,40,,20,17,15,11.0,8.0
9708,Economics,june-2022,22,40,,18,15,13,11.0,8.0
9708,Economics,june-2022,23,40,,21,18,15,11.0,8.0
9708,Economics,june-2022,31,30,,24,21,18,15.0,13.0
9708,Economics,june-2022,32,30,,24,22,19,17.0,15.0
9708,Economics,june-2022,33,30,,24,21,18,15.0,13.0
9708,Economics,june-2022,41,70,,39,34,30,25.0,20.0
9708,Economics,june-2022,42,70,,42,36,33,29.0,24.0
9708,Economics,june-2022,43,70,,39,34,30,25.0,20.0
9708,Economics,june-2022,50,75,,45,38,32,26.0,20.0
9708,Economics,june-2022,60,75,,53,44,35,26.0,17.0
9093,English   Language,june-2022,11,50,,34,29,25,21.0,18.0
9093,English   Language,june-2022,12,50,,34,29,25,21.0,18.0
